timestamp,student,state,ear,mar,yaw,pitch,roll,attention_score,phone_detected,patterns
0.0,Student_1,OK,0.137,0.3778,35.91847880458213,-130.78131243702853,32.826545731128654,100.0,False,
0.0,Student_2,OK,0.2306,0.3585,-24.340602053551684,-176.70230547825207,34.72598479791112,100.0,False,
0.0,Student_3,OK,0.1481,0.34,-19.36968914513832,-147.54108492695568,-1.7844508053051304,100.0,False,
0.0,Student_4,OK,0.1501,0.3817,29.106474727272584,-159.54980560148405,-169.93490736841235,100.0,False,
0.04,Student_4,OK,0.1552,0.3836,30.30776254855857,-158.79793159807224,-169.5422623143793,100.0,False,
0.04,Student_1,OK,0.1433,0.38,34.559640856546864,-130.05894381584136,32.29204416392405,100.0,False,
0.04,Student_3,OK,0.1578,0.337,-20.960329450182677,-146.91423646980715,-1.8814412737264938,100.0,False,
0.04,Student_2,OK,0.2255,0.3273,-5.486343490504492,-177.89347408973325,156.98745938461664,100.0,False,
0.08,Student_4,OK,0.1552,0.3845,30.033716691445107,-159.18241111644244,-169.86078218536903,100.0,False,
0.08,Student_1,OK,0.1366,0.382,34.48321946923589,-130.26249222287123,32.439296668287575,100.0,False,
0.08,Student_3,OK,0.187,0.3362,-22.86103316871639,-146.36589700946402,-2.38525126143201,100.0,False,
0.08,Student_2,DISTRACTED,0.1996,0.3181,-75.23271154051749,135.925808554023,26.185838983821423,99.988,False,
0.12,Student_4,OK,0.1533,0.3832,29.756901481847997,-158.6600692962927,-169.71769871413633,100.0,False,
0.12,Student_1,OK,0.1354,0.3871,34.342102716457646,-131.27316611124272,32.10264307516497,100.0,False,
0.12,Student_3,OK,0.1878,0.3387,-24.680928920017564,-146.8121710258336,-1.7835694791784433,100.0,False,
0.12,Student_2,OK,0.232,0.3322,23.260366456853955,-163.75448764899494,162.6120929154042,99.9838,False,
0.16,Student_4,OK,0.1463,0.3823,10.746073613305194,-150.50426772535002,13.223786834599398,100.0,False,
0.16,Student_1,OK,0.0806,0.3783,31.03496956750835,-134.52471569017555,30.039287484225124,100.0,False,
0.16,Student_2,OK,0.2677,0.3577,-9.202003945005385,-176.89641077153343,-15.814151313376511,99.98623,False,
0.16,Student_3,OK,0.1838,0.3444,-24.362172552888868,-145.5197132652416,-1.0631247906488304,100.0,False,
0.2,Student_2,OK,0.2648,0.367,-8.17005355240406,-178.473434839991,-15.210125392633197,99.9882955,False,
0.2,Student_4,OK,0.1599,0.3829,9.958992362439568,-150.5620663316808,13.044376744156187,100.0,False,
0.2,Student_1,OK,0.0896,0.3666,29.54068754680044,-136.2317692434551,29.278861289446205,100.0,False,
0.2,Student_3,OK,0.1978,0.3122,-27.189017959951624,-147.2819093305837,-0.9359945113046667,100.0,False,
0.24,Student_4,OK,0.1567,0.3764,28.869727562057975,-159.22080959621357,-169.67263453017213,100.0,False,
0.24,Student_2,OK,0.2661,0.3621,31.675302400305128,175.52682688321337,162.92674051552447,99.990051175,False,
0.24,Student_1,OK,0.0968,0.3728,28.3101727099521,-137.95823385824812,27.67776230400589,100.0,False,
0.24,Student_3,OK,0.2071,0.3073,-28.13030238945132,-148.1436434196598,-0.326556293327262,100.0,False,
0.28,Student_4,OK,0.1589,0.3813,8.914714843053732,-151.48504474289126,12.998321554726381,100.0,False,
0.28,Student_2,OK,0.2664,0.3702,34.46487666771858,176.46754748772253,161.83710941809576,99.99154349875,False,
